Culture,Image,Class
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1406.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1407.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1409.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_141.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1411.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1412.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1413.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1414.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1415.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1416.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1417.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1419.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_142.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1421.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1422.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1423.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1424.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1425.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1426.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1427.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1428.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1429.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_143.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1430.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1431.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1432.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1433.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1434.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1435.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1437.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1438.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1439.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1440.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1442.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1443.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1444.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1446.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1447.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1448.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1449.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_145.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1450.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1451.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1452.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1453.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1454.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1456.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1457.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1458.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_146.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1460.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1461.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1462.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1463.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1464.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1465.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1466.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1467.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1469.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_147.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1470.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1472.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1473.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1474.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1475.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1476.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1477.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1478.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1479.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_148.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1480.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1481.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1482.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1483.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1484.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1485.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1486.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1487.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1488.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1489.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_149.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1490.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1491.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1492.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1493.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1494.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1495.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1496.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_1497.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_15.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_152.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_153.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_154.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_156.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_158.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_159.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_16.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_161.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_162.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_163.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_164.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_165.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_166.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_167.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_168.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_169.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_17.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_172.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_173.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_174.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_18.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_181.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_183.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_184.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_185.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_188.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_189.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_19.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_190.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_191.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_192.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_193.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_194.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_195.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_197.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_198.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_20.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_200.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_201.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_202.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_203.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_204.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_205.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_206.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_207.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_208.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_209.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_210.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_211.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_212.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_213.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_214.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_216.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_218.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_22.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_220.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_224.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_227.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_228.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_23.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_230.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_236.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_237.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_239.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_24.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_241.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_242.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_243.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_244.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_247.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_248.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_250.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_251.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_254.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_255.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_256.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_258.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_259.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_26.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_260.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_261.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_264.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_265.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_266.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_27.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_270.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_271.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_272.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_273.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_274.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_275.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_276.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_277.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_278.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_279.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_28.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_280.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_281.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_282.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_283.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_284.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_286.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_288.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_29.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_290.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_292.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_293.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_294.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_295.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_297.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_298.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_299.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_3.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_301.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_305.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_306.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_307.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_308.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_309.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_31.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_310.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_314.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_316.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_317.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_319.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_321.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_322.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_323.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_324.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_325.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_326.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_327.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_328.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_329.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_33.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_330.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_331.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_333.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_334.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_335.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_336.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_337.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_338.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_339.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_34.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_340.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_341.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_342.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_343.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_345.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_346.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_347.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_350.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_351.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_352.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_353.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_354.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_355.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_356.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_357.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_358.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_359.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_360.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_361.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_362.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_363.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_365.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_366.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_368.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_369.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_370.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_371.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_372.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_373.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_375.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_376.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_378.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_38.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_380.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_383.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_390.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_392.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_393.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_395.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_4.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_401.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_402.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_405.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_406.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_407.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_408.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_409.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_412.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_415.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_417.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_418.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_42.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_420.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_421.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_422.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_423.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_424.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_425.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_426.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_427.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_428.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_430.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_432.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_433.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_434.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_437.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_440.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_444.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_453.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_459.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_460.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_466.jpeg,1
C,..\..\..\FINALDS\originals\carpets\indian\with\image_467.jpeg,1
